Simbolo	Ocurrencias	Frecuencia
tpi	134	2.97118e-07
tpj	8	1.77384e-08
tpl	49	1.08648e-07
tpm	39	8.64747e-08
tpn	2	4.4346e-09
tpo	73	1.61863e-07
tpp	9	1.99557e-08
tpr	121	2.68293e-07
tps	56	1.24169e-07
tpt	6	1.33038e-08
tpu	154	3.41464e-07
tpv	23	5.09979e-08
tpw	1	2.2173e-09
tpx	1	2.2173e-09
tpz	1	2.2173e-09
tqa	6	1.33038e-08
tqe	1	2.2173e-09
tqh	2	4.4346e-09
tqi	1	2.2173e-09
tqm	6	1.33038e-08
tqn	1	2.2173e-09
tqs	6	1.33038e-08
tqu	65	1.44125e-07
tra	2051130	0.00454797
trb	14	3.10422e-08
trc	6	1.33038e-08
trd	10	2.2173e-08
tre	656732	0.00145617
trf	3	6.6519e-09
trh	103	2.28382e-07
tri	386171	0.000856257
trj	5	1.10865e-08
trk	2	4.4346e-09
trl	93	2.06209e-07
trm	12	2.66076e-08
trn	15	3.32595e-08
tro	1060719	0.00235193
trp	10	2.2173e-08
trr	21	4.65633e-08
trs	15	3.32595e-08
trt	9	1.99557e-08
tru	174501	0.000386921
trv	7	1.55211e-08
trw	19	4.21287e-08
trx	3	6.6519e-09
try	1260	2.7938e-06
trz	45	9.97785e-08
tsa	598	1.32595e-06
tsb	406	9.00224e-07
tsc	1844	4.0887e-06
tsd	116	2.57207e-07
tse	2477	5.49225e-06
tsf	9	1.99557e-08
tsg	7	1.55211e-08
tsh	259	5.74281e-07
tsi	2875	6.37474e-06
tsj	303	6.71842e-07
tsk	944	2.09313e-06
tsl	15	3.32595e-08
tsm	135	2.99336e-07
tsn	13	2.88249e-08
tso	1182	2.62085e-06
tsp	67	1.48559e-07
tsq	7	1.55211e-08
tsr	20	4.4346e-08
tss	128	2.83814e-07
tst	117	2.59424e-07
tsu	1258	2.78936e-06
tsv	44	9.75612e-08
tsw	93	2.06209e-07
tsx	26	5.76498e-08
tsy	155	3.43682e-07
tsz	26	5.76498e-08
tta	5396	1.19646e-05
ttb	43	9.53439e-08
ttc	25	5.54325e-08
ttd	1	2.2173e-09
tte	11979	2.6561e-05
ttf	63	1.3969e-07
ttg	710	1.57428e-06
tth	470	1.04213e-06
tti	10467	2.32085e-05
ttj	2	4.4346e-09
ttk	25	5.54325e-08
ttl	1588	3.52107e-06
ttm	346	7.67186e-07
ttn	165	3.65855e-07
tto	5690	1.26164e-05
ttp	917	2.03326e-06
ttr	394	8.73616e-07
tts	1126	2.49668e-06
ttt	64	1.41907e-07
ttu	204	4.52329e-07
ttv	55	1.21952e-07
ttw	60	1.33038e-07
tty	1625	3.60311e-06
ttz	1	2.2173e-09
tua	299313	0.000663667
tub	25913	5.74569e-05
tuc	75000	0.000166298
tud	188243	0.000417391
tue	6617	1.46719e-05
tuf	1818	4.03105e-06
tug	10677	2.36741e-05
tuh	28	6.20844e-08
tui	33130	7.34592e-05
tuj	616	1.36586e-06
tuk	104	2.30599e-07
tul	74953	0.000166193
tum	38262	8.48383e-05
tun	56410	0.000125078
tuñ	251	5.56542e-07
tuo	18878	4.18582e-05
tup	10854	2.40666e-05
tuq	33	7.31709e-08
tur	488428	0.00108299
tus	33750	7.48339e-05
tut	38133	8.45523e-05
tuu	80	1.77384e-07
tuv	132252	0.000293242
tuw	19	4.21287e-08
tux	324	7.18405e-07
tuy	35462	7.86299e-05
tuz	624	1.3836e-06
tva	230	5.09979e-07
tvb	4	8.8692e-09
tvc	14	3.10422e-08
tvd	18	3.99114e-08
tve	5613	1.24457e-05
tvf	4	8.8692e-09
tvg	61	1.35255e-07
tvh	1	2.2173e-09
tvi	117	2.59424e-07
tvj	2	4.4346e-09
tvl	5	1.10865e-08
tvm	127	2.81597e-07
tvn	195	4.32374e-07
tvo	24	5.32152e-08
tvp	50	1.10865e-07
tvr	5	1.10865e-08
tvs	13	2.88249e-08
tvt	19	4.21287e-08
tvu	7	1.55211e-08
tvv	18	3.99114e-08
twa	2730	6.05323e-06
twc	2	4.4346e-09
twd	1	2.2173e-09
twe	422	9.35701e-07
twg	2	4.4346e-09
twh	1	2.2173e-09
twi	450	9.97785e-07
twm	2	4.4346e-09
twn	1	2.2173e-09
two	1015	2.25056e-06
twp	4	8.8692e-09
twr	64	1.41907e-07
tws	2	4.4346e-09
twt	2	4.4346e-09
twu	9	1.99557e-08
twx	1	2.2173e-09
twy	16	3.54768e-08
txa	2237	4.9601e-06
txb	2	4.4346e-09
txe	1775	3.93571e-06
txh	1	2.2173e-09
txi	702	1.55654e-06
txk	1	2.2173e-09
txo	1022	2.26608e-06
txp	3	6.6519e-09
txs	2	4.4346e-09
txt	33	7.31709e-08
txu	350	7.76055e-07
txv	1	2.2173e-09
tya	472	1.04657e-06
tyb	14	3.10422e-08
tyc	308	6.82928e-07
tyd	11	2.43903e-08
tye	40	8.8692e-08
tyf	11	2.43903e-08
tyg	13	2.88249e-08
tyh	5	1.10865e-08
tyi	2	4.4346e-09
tyj	4	8.8692e-09
tyk	9	1.99557e-08
tyl	652	1.44568e-06
tym	24	5.32152e-08
tyn	107	2.37251e-07
tyo	21	4.65633e-08
typ	208	4.61198e-07
tyq	3	6.6519e-09
tyr	316	7.00667e-07
tys	644	1.42794e-06
tyt	46	1.01996e-07
tyu	21	4.65633e-08
tyv	5	1.10865e-08
tyw	1	2.2173e-09
tza	5282	1.17118e-05
tzb	87	1.92905e-07
tzc	223	4.94458e-07
tzd	5	1.10865e-08
tze	1638	3.63194e-06
tzf	108	2.39468e-07
tzg	280	6.20844e-07
tzh	140	3.10422e-07
tzi	1951	4.32595e-06
tzj	6	1.33038e-08
tzk	491	1.08869e-06
tzl	121	2.68293e-07
tzm	195	4.32374e-07
tzn	51	1.13082e-07
tzo	509	1.12861e-06
tzp	21	4.65633e-08
tzq	10	2.2173e-08
tzr	20	4.4346e-08
tzs	918	2.03548e-06
tzt	37	8.20401e-08
tzu	302	6.69625e-07
tzv	34	7.53882e-08
tzw	33	7.31709e-08
tzy	10	2.2173e-08
tzz	4	8.8692e-09
uaa	114	2.52772e-07
uab	7154	1.58626e-05
uac	114988	0.000254963
uad	115364	0.000255797
uae	148	3.2816e-07
uaf	567	1.25721e-06
uag	1717	3.8071e-06
uah	693	1.53659e-06
uai	1122	2.48781e-06
uaj	19119	4.23926e-05
uak	139	3.08205e-07
ual	459569	0.001019
uam	8149	1.80688e-05
uan	442937	0.000982124
uañ	28	6.20844e-08
uao	107	2.37251e-07
uap	4147	9.19514e-06
uaq	165	3.65855e-07
uar	197268	0.000437402
uas	32886	7.29181e-05
uat	80892	0.000179362
uau	1263	2.80045e-06
uav	11742	2.60355e-05
uaw	25	5.54325e-08
uax	122	2.70511e-07
uay	17713	3.9275e-05
uaz	1322	2.93127e-06
uba	45429	0.00010073
ubb	849	1.88249e-06
ubc	4475	9.92242e-06
ubd	5478	1.21464e-05
ube	38519	8.54082e-05
ubf	255	5.65412e-07
ubg	884	1.96009e-06
ubh	79	1.75167e-07
ubi	139658	0.000309664
ubj	4804	1.06519e-05
ubk	34	7.53882e-08
ubl	180462	0.000400138
ubm	2752	6.10201e-06
ubn	366	8.11532e-07
ubo	34720	7.69847e-05
ubp	1028	2.27938e-06
ubr	77853	0.000172623
ubs	15697	3.4805e-05
ubt	4726	1.0479e-05
ubu	2548	5.64968e-06
ubv	6991	1.55011e-05
ubw	59	1.30821e-07
ubx	20	4.4346e-08
uby	2712	6.01332e-06
ubz	83	1.84036e-07
uca	77810	0.000172528
ucb	19	4.21287e-08
ucc	102218	0.000226648
ucd	3020	6.69625e-06
uce	120943	0.000268167
ucf	2	4.4346e-09
ucg	2	4.4346e-09
uch	322079	0.000714146
uci	336743	0.00074666
uck	3025	6.70733e-06
ucl	17997	3.99047e-05
ucm	264	5.85367e-07
ucn	81	1.79601e-07
ucñ	1	2.2173e-09
uco	11796	2.61553e-05
ucp	131	2.90466e-07
ucq	15	3.32595e-08
ucr	13369	2.96431e-05
ucs	511	1.13304e-06
uct	151280	0.000335433
ucu	6717	1.48936e-05
ucv	238	5.27717e-07
ucw	2	4.4346e-09
ucy	358	7.93793e-07
ucz	39	8.64747e-08
uda	256908	0.000569642
udb	48	1.0643e-07
udc	295	6.54104e-07
udd	521	1.15521e-06
ude	57868	0.000128311
udf	149	3.30378e-07
udg	137	3.0377e-07
udh	129	2.86032e-07
udi	234507	0.000519972
udj	182	4.03549e-07
udk	8	1.77384e-08
udl	91	2.01774e-07
udm	179	3.96897e-07
udn	59	1.30821e-07
udo	78169	0.000173324
udp	85	1.88471e-07
udr	2637	5.84702e-06
uds	685	1.51885e-06
udt	39	8.64747e-08
udu	1601	3.5499e-06
udv	33	7.31709e-08
udw	391	8.66964e-07
udy	633	1.40355e-06
udz	20	4.4346e-08
uea	11197	2.48271e-05
ueb	103324	0.0002291
uec	32179	7.13505e-05
ued	428460	0.000950024
uee	1002	2.22173e-06
uef	1439	3.19069e-06
ueg	138188	0.000306404
ueh	2174	4.82041e-06
uei	2961	6.56543e-06
uej	12329	2.73371e-05
uek	19	4.21287e-08
uel	461402	0.00102307
uem	23723	5.2601e-05
uen	490534	0.00108766
ueñ	101233	0.000224464
ueo	11812	2.61907e-05
uep	691	1.53215e-06
ueq	703	1.55876e-06
uer	798641	0.00177083
ues	778347	0.00172583
uet	39918	8.85102e-05
ueu	245	5.43239e-07
uev	256913	0.000569653
uew	5	1.10865e-08
uex	113	2.50555e-07
uey	2126	4.71398e-06
uez	61627	0.000136646
ufa	5865	1.30045e-05
ufb	12	2.66076e-08
ufc	26	5.76498e-08
ufd	15	3.32595e-08
ufe	2156	4.7805e-06
uff	2081	4.6142e-06
ufg	9	1.99557e-08
ufh	7	1.55211e-08
ufi	31898	7.07274e-05
ufj	1	2.2173e-09
ufk	35	7.76055e-08
ufl	1783	3.95345e-06
ufm	147	3.25943e-07
ufn	5	1.10865e-08
ufo	4391	9.73616e-06
ufp	30	6.6519e-08
ufq	10	2.2173e-08
ufr	40143	8.90091e-05
ufs	29	6.43017e-08
uft	245	5.43239e-07
ufu	97	2.15078e-07
ufw	1	2.2173e-09
ufy	28	6.20844e-08
uga	174876	0.000387753
ugb	532	1.1796e-06
ugc	24	5.32152e-08
ugd	7	1.55211e-08
uge	19126	4.24081e-05
ugf	11	2.43903e-08
ugg	1149	2.54768e-06
ugh	1917	4.25056e-06
ugi	23842	5.28649e-05
ugl	1583	3.50999e-06
ugm	42	9.31266e-08
ugn	7146	1.58448e-05
ugo	20586	4.56453e-05
ugp	4	8.8692e-09
ugr	1179	2.6142e-06
ugs	207	4.58981e-07
ugt	3976	8.81598e-06
ugu	35276	7.82175e-05
ugw	26	5.76498e-08
ugy	4	8.8692e-09
ugz	5	1.10865e-08
uha	3213	7.12419e-06
uhb	4	8.8692e-09
uhc	17	3.76941e-08
uhd	21	4.65633e-08
uhe	168	3.72506e-07
uhf	75	1.66298e-07
uhg	2	4.4346e-09
uhh	49	1.08648e-07
uhi	217	4.81154e-07
uhj	2	4.4346e-09
uhk	4	8.8692e-09
uhl	147	3.25943e-07
uhm	63	1.3969e-07
uhn	269	5.96454e-07
uho	550	1.21952e-06
uhp	23	5.09979e-08
uhq	56	1.24169e-07
uhr	156	3.45899e-07
uhs	5	1.10865e-08
uht	898	1.99114e-06
uhu	75	1.66298e-07
uhv	1	2.2173e-09
uhw	2	4.4346e-09
uhx	26	5.76498e-08
uhy	17	3.76941e-08
uhz	313	6.94015e-07
uia	63809	0.000141484
uib	3019	6.69403e-06
uic	48081	0.00010661
uid	164523	0.000364797
uie	482717	0.00107033
uif	585	1.29712e-06
uig	2328	5.16187e-06
uih	146	3.23726e-07
uii	54	1.19734e-07
uij	4754	1.0541e-05
uik	52	1.153e-07
uil	80617	0.000178752
uim	31212	6.92064e-05
uin	87745	0.000194557
uiñ	2728	6.04879e-06
uio	26633	5.90534e-05
uip	59708	0.000132391
uiq	1069	2.37029e-06
uir	139931	0.000310269
uis	125415	0.000278083
uit	77731	0.000172353
uiu	235	5.21066e-07
uiv	23542	5.21997e-05
uiw	3	6.6519e-09
uix	358	7.93793e-07
uiy	119	2.63859e-07
uiz	49970	0.000110798
uja	22943	5.08715e-05
ujb	2	4.4346e-09
ujc	67	1.48559e-07
ujd	9	1.99557e-08
uje	138486	0.000307065
ujf	1	2.2173e-09
ujh	1	2.2173e-09
uji	8070	1.78936e-05
ujj	7	1.55211e-08
ujk	9	1.99557e-08
ujl	3	6.6519e-09
ujm	2	4.4346e-09
ujn	2	4.4346e-09
ujo	45224	0.000100275
ujp	10	2.2173e-08
ujr	14	3.10422e-08
ujs	23	5.09979e-08
ujt	12	2.66076e-08
uju	2056	4.55877e-06
ujv	2	4.4346e-09
uka	1229	2.72506e-06
ukb	4	8.8692e-09
ukc	12	2.66076e-08
uke	1105	2.45012e-06
ukh	148	3.2816e-07
uki	1507	3.34147e-06
ukj	1	2.2173e-09
ukk	56	1.24169e-07
ukl	51	1.13082e-07
ukm	44	9.75612e-08
ukn	13	2.88249e-08
uko	664	1.47229e-06
ukp	18	3.99114e-08
ukr	62	1.37473e-07
uks	68	1.50776e-07
ukt	39	8.64747e-08
uku	367	8.13749e-07
ukv	6	1.33038e-08
ukw	9	1.99557e-08
uky	55	1.21952e-07
ukz	1	2.2173e-09
ula	392581	0.00087047
ulb	908	2.01331e-06
ulc	16871	3.74081e-05
uld	1080	2.39468e-06
ule	26802	5.94281e-05
ulf	2843	6.30378e-06
ulg	17220	3.81819e-05
ulh	210	4.65633e-07
uli	79840	0.000177029
ulj	81	1.79601e-07
ulk	584	1.2949e-06
ull	31138	6.90423e-05
ulm	15958	3.53837e-05
uln	4036	8.94902e-06
ulñ	2	4.4346e-09
ulo	190758	0.000422968
ulp	26233	5.81664e-05
ulq	291	6.45234e-07
ulr	274	6.0754e-07
uls	39122	8.67452e-05
ult	469670	0.0010414
ulu	3972	8.80712e-06
ulv	1715	3.80267e-06
ulw	51	1.13082e-07
ulx	9	1.99557e-08
uly	226	5.0111e-07
ulz	2305	5.11088e-06
uma	140779	0.000312149
umb	80802	0.000179162
umc	33	7.31709e-08
umd	136	3.01553e-07
ume	242689	0.000538114
umf	143	3.17074e-07
umg	48	1.0643e-07
umh	43	9.53439e-08
umi	74975	0.000166242
umj	13	2.88249e-08
umk	46	1.01996e-07
uml	50	1.10865e-07
umm	1191	2.6408e-06
umn	25420	5.63638e-05
umo	51818	0.000114896
ump	61715	0.000136841
umq	43	9.53439e-08
umr	101	2.23947e-07
ums	610	1.35255e-06
umt	80	1.77384e-07
umu	14934	3.31132e-05
umv	18	3.99114e-08
umw	18	3.99114e-08
umy	122	2.70511e-07
umz	7	1.55211e-08
una	1590752	0.00352717
unb	171	3.79158e-07
unc	250403	0.000555219
und	391697	0.00086851
une	49292	0.000109295
unf	21375	4.73948e-05
ung	10444	2.31575e-05
unh	334	7.40578e-07
uni	513575	0.00113875
unj	347	7.69403e-07
unk	2114	4.68737e-06
unl	217	4.81154e-07
unm	1170	2.59424e-06
unn	1513	3.35477e-06
unñ	1	2.2173e-09
uno	336415	0.000745933
unp	208	4.61198e-07
unq	116120	0.000257473
unr	211	4.6785e-07
uns	20040	4.44347e-05
unt	382297	0.000847667
unu	685	1.51885e-06
unv	681	1.50998e-06
unw	63	1.3969e-07
unx	29	6.43017e-08
uny	2755	6.10866e-06
unz	1978	4.38582e-06
uña	25511	5.65655e-05
uñe	10424	2.31131e-05
uñi	1645	3.64746e-06
uño	9639	2.13726e-05
uñu	1326	2.94014e-06
uoa	4	8.8692e-09
uob	6	1.33038e-08
uoc	132	2.92684e-07
uod	724	1.60533e-06
uoe	7	1.55211e-08
uof	48	1.0643e-07
uog	12	2.66076e-08
uoh	66	1.46342e-07
uoi	113	2.50555e-07
uoj	1	2.2173e-09
uok	56	1.24169e-07
uol	372	8.24836e-07
uom	425	9.42353e-07
uon	1298	2.87806e-06
uoñ	1	2.2173e-09
uoo	14	3.10422e-08
uop	39	8.64747e-08
uoq	14	3.10422e-08
uor	1909	4.23283e-06
uos	34065	7.55323e-05
uot	5285	1.17184e-05
uou	14	3.10422e-08
uov	105	2.32817e-07
uow	1	2.2173e-09
uox	42	9.31266e-08
uoy	24	5.32152e-08
uoz	7	1.55211e-08
upa	78896	0.000174936
upb	21	4.65633e-08
upc	12639	2.80245e-05
upd	93	2.06209e-07
upe	138678	0.000307491
upf	120	2.66076e-07
upg	52	1.153e-07
uph	277	6.14192e-07
upi	16768	3.71797e-05
upj	25	5.54325e-08
upk	80	1.77384e-07
upl	13762	3.05145e-05
upm	53	1.17517e-07
upn	329	7.29492e-07
upo	140747	0.000312078
upp	1293	2.86697e-06
upr	19202	4.25766e-05
ups	350	7.76055e-07
upt	9903	2.19579e-05
upu	53985	0.000119701
upv	70	1.55211e-07
upw	48	1.0643e-07
upy	3	6.6519e-09
upz	3	6.6519e-09
uqa	39	8.64747e-08
uqb	13	2.88249e-08
uqe	3	6.6519e-09
uqi	7	1.55211e-08
uqn	2	4.4346e-09
uqq	4	8.8692e-09
uqr	3	6.6519e-09
uqt	8	1.77384e-08
uqu	13770	3.05322e-05
ura	803156	0.00178084
urb	40112	8.89403e-05
urc	12468	2.76453e-05
urd	15058	3.33881e-05
ure	47156	0.000104559
urf	549	1.2173e-06
urg	68537	0.000151967
urh	191	4.23504e-07
uri	174462	0.000386835
urj	1084	2.40355e-06
urk	1303	2.88914e-06
url	6866	1.5224e-05
urm	8594	1.90555e-05
urn	21294	4.72152e-05
uro	244667	0.0005425
urp	2611	5.78937e-06
urq	3129	6.93793e-06
urr	108100	0.00023969
urs	99262	0.000220094
urt	11515	2.55322e-05
uru	13239	2.93548e-05
urv	6332	1.40399e-05
urw	49	1.08648e-07
urx	26	5.76498e-08
ury	1360	3.01553e-06
urz	655	1.45233e-06
usa	137297	0.000304429
usb	292	6.47452e-07
usc	101815	0.000225754
usd	390	8.64747e-07
use	51500	0.000114191
usf	59	1.30821e-07
usg	695	1.54102e-06
ush	5532	1.22661e-05
usi	173812	0.000385393
usj	8	1.77384e-08
usk	5059	1.12173e-05
usl	3218	7.13527e-06
usm	1269	2.81375e-06
usn	308	6.82928e-07
uso	136759	0.000303236
usp	20754	4.60178e-05
usq	13616	3.01908e-05
usr	67	1.48559e-07
uss	9415	2.08759e-05
ust	381070	0.000844947
usu	27962	6.20001e-05
usv	1953	4.33039e-06
usw	25	5.54325e-08
usx	2	4.4346e-09
usy	222	4.92241e-07
usz	218	4.83371e-07
uta	140150	0.000310755
utb	21649	4.80023e-05
utc	521	1.15521e-06
utd	27	5.98671e-08
ute	37921	8.40822e-05
utf	61	1.35255e-07
utg	51	1.13082e-07
uth	3377	7.48782e-06
uti	170396	0.000377819
utj	10	2.2173e-08
utk	62	1.37473e-07
utl	1004	2.22617e-06
utm	129	2.86032e-07
utn	240	5.32152e-07
uto	268820	0.000596055
utp	185	4.10201e-07
utq	1	2.2173e-09
utr	21435	4.75278e-05
uts	1995	4.42351e-06
utt	2597	5.75833e-06
utu	43618	9.67142e-05
utv	45	9.97785e-08
utw	16	3.54768e-08
utx	461	1.02218e-06
uty	169	3.74724e-07
utz	698	1.54768e-06
uua	65	1.44125e-07
uub	9	1.99557e-08
uuc	46	1.01996e-07
uud	101	2.23947e-07
uue	7	1.55211e-08
uuf	12	2.66076e-08
uug	6	1.33038e-08
uuh	84	1.86253e-07
uui	6	1.33038e-08
uuj	1	2.2173e-09
uuk	12	2.66076e-08
uul	9	1.99557e-08
uum	280	6.20844e-07
uun	63	1.3969e-07
uuo	5	1.10865e-08
uup	30	6.6519e-08
uur	38	8.42574e-08
uus	118	2.61641e-07
uut	53	1.17517e-07
uuu	1171	2.59646e-06
uuy	39	8.64747e-08
uuz	3	6.6519e-09
uva	4046	8.9712e-06
uvb	21	4.65633e-08
uvc	3	6.6519e-09
uvd	1	2.2173e-09
uve	31608	7.00844e-05
uvf	2	4.4346e-09
uvg	68	1.50776e-07
uvi	62482	0.000138541
uvk	1	2.2173e-09
uvl	2	4.4346e-09
uvm	6	1.33038e-08
uvn	1	2.2173e-09
uvo	74679	0.000165586
uvp	13	2.88249e-08
uvr	495	1.09756e-06
uvs	6	1.33038e-08
uvt	1	2.2173e-09
uvu	40	8.8692e-08
uvv	1	2.2173e-09
uvy	14	3.10422e-08
uwa	1175	2.60533e-06
uwd	1	2.2173e-09
uwe	295	6.54104e-07
uwi	17	3.76941e-08
uwk	3	6.6519e-09
uwm	5	1.10865e-08
uwn	1	2.2173e-09
uwo	60	1.33038e-07
uwr	2	4.4346e-09
uws	9	1.99557e-08
uwu	1	2.2173e-09
uwy	2	4.4346e-09
uxa	529	1.17295e-06
uxb	10	2.2173e-08
uxc	22	4.87806e-08
uxd	5	1.10865e-08
uxe	1849	4.09979e-06
uxf	1	2.2173e-09
uxg	4	8.8692e-09
uxh	14	3.10422e-08
uxi	5805	1.28714e-05
uxk	2	4.4346e-09
uxl	321	7.11753e-07
uxm	26	5.76498e-08
uxo	221	4.90023e-07
uxp	66	1.46342e-07
uxs	9	1.99557e-08
uxt	707	1.56763e-06
uxu	84	1.86253e-07
uxw	1	2.2173e-09
uxy	5	1.10865e-08
uya	48138	0.000106736
uyb	76	1.68515e-07
uyc	46	1.01996e-07
uyd	12	2.66076e-08
uye	90525	0.000200721
uyf	1353	3.00001e-06
uyg	233	5.16631e-07
uyh	4	8.8692e-09
uyi	100	2.2173e-07
uyk	98	2.17295e-07
uyl	53	1.17517e-07
uym	27	5.98671e-08
uyn	77	1.70732e-07
uyo	62540	0.00013867
uyp	8	1.77384e-08
uyr	20	4.4346e-08
uys	207	4.58981e-07
uyt	126	2.7938e-07
uyu	335	7.42796e-07
uyv	7	1.55211e-08
uyw	7	1.55211e-08
uyy	29	6.43017e-08
uyz	7	1.55211e-08
uza	23600	5.23283e-05
uzb	287	6.36365e-07
uzc	9434	2.0918e-05
uzd	18	3.99114e-08
uze	663	1.47007e-06
uzf	1	2.2173e-09
uzg	14214	3.15167e-05
uzh	81	1.79601e-07
uzi	432	9.57874e-07
uzk	323	7.16188e-07
uzl	113	2.50555e-07
uzm	3469	7.69181e-06
uzn	610	1.35255e-06
uzñ	2	4.4346e-09
uzo	3997	8.86255e-06
uzp	6	1.33038e-08
uzq	147	3.25943e-07
uzr	7	1.55211e-08
uzs	8	1.77384e-08
uzt	77	1.70732e-07
uzu	715	1.58537e-06
uzv	2	4.4346e-09
uzy	32	7.09536e-08
uzz	972	2.15522e-06
vaa	130	2.88249e-07
vab	24795	5.4978e-05
vac	80051	0.000177497
vad	129590	0.00028734
vae	690	1.52994e-06
vaf	111	2.4612e-07
vag	13307	2.95056e-05
vah	705	1.5632e-06
vai	4987	1.10577e-05
vaj	7605	1.68626e-05
vak	240	5.32152e-07
val	236346	0.00052405
vam	89437	0.000198309
van	175957	0.000390149
vañ	109	2.41686e-07
vao	117	2.59424e-07
vap	5977	1.32528e-05
vaq	2780	6.16409e-06
var	245008	0.000543256
vas	182775	0.000405267
vat	19312	4.28205e-05
vau	539	1.19512e-06
vav	577	1.27938e-06
vaw	2	4.4346e-09
vax	49	1.08648e-07
vay	15433	3.42196e-05
vaz	4294	9.52109e-06
vba	25	5.54325e-08
vbd	5	1.10865e-08
vbe	6	1.33038e-08
vbg	1	2.2173e-09
vbi	2	4.4346e-09
vbl	9	1.99557e-08
vbp	2	4.4346e-09
vbr	6	1.33038e-08
vbs	10	2.2173e-08
vbt	1	2.2173e-09
vbu	1	2.2173e-09
vbw	3	6.6519e-09
vby	1	2.2173e-09
vca	11	2.43903e-08
vcb	2	4.4346e-09
vcc	8	1.77384e-08
vcd	11	2.43903e-08
vce	20	4.4346e-08
vcf	2	4.4346e-09
vch	313	6.94015e-07
vci	24	5.32152e-08
vcj	1	2.2173e-09
vck	2	4.4346e-09
vcl	5	1.10865e-08
vcm	36	7.98228e-08
vco	32	7.09536e-08
vcp	4	8.8692e-09
vcr	8	1.77384e-08
vcs	3	6.6519e-09
vct	79	1.75167e-07
vcu	1	2.2173e-09
vcw	1	2.2173e-09
vcz	1	2.2173e-09
vda	475	1.05322e-06
vdb	1	2.2173e-09
vdc	6	1.33038e-08
vde	27	5.98671e-08
vdf	2	4.4346e-09
vdh	2	4.4346e-09
vdi	24	5.32152e-08
vdj	1	2.2173e-09
vdl	4	8.8692e-09
vdm	27	5.98671e-08
vdo	21	4.65633e-08
vdr	12	2.66076e-08
vds	44	9.75612e-08
vdt	2	4.4346e-09
vdu	3	6.6519e-09
vea	12222	2.70998e-05
veb	226	5.0111e-07
vec	116333	0.000257945
ved	25402	5.63239e-05
vee	4449	9.86477e-06
vef	28	6.20844e-08
veg	21688	4.80888e-05
veh	16770	3.71841e-05
vei	38995	8.64636e-05
vej	9682	2.14679e-05
vek	51	1.13082e-07
vel	143930	0.000319136
vem	14898	3.30333e-05
ven	473469	0.00104982
veñ	79	1.75167e-07
veo	9616	2.13216e-05
vep	114	2.52772e-07
veq	21	4.65633e-08
ver	666473	0.00147777
ves	197436	0.000437775
vet	12473	2.76564e-05
veu	156	3.45899e-07
vev	458	1.01552e-06
vew	9	1.99557e-08
vex	378	8.38139e-07
vey	983	2.17961e-06
vez	172888	0.000383345
vfa	15	3.32595e-08
vfb	5	1.10865e-08
vfe	3	6.6519e-09
vff	1	2.2173e-09
vfh	1	2.2173e-09
vfi	1	2.2173e-09
vfk	1	2.2173e-09
vfl	1	2.2173e-09
vfo	8	1.77384e-08
vfq	4	8.8692e-09
vfr	2	4.4346e-09
vft	4	8.8692e-09
vfu	4	8.8692e-09
vga	80	1.77384e-07
vgc	1	2.2173e-09
vgd	5	1.10865e-08
vge	116	2.57207e-07
vgf	1	2.2173e-09
vgh	3	6.6519e-09
vgi	7	1.55211e-08
vgm	4	8.8692e-09
vgo	40	8.8692e-08
vgp	1	2.2173e-09
vgr	16	3.54768e-08
vgt	1	2.2173e-09
vgu	78	1.72949e-07
vgv	4	8.8692e-09
vgy	1	2.2173e-09
vha	7	1.55211e-08
vhb	21	4.65633e-08
vhc	39	8.64747e-08
vhd	4	8.8692e-09
vhe	13	2.88249e-08
vhf	45	9.97785e-08
vhi	22	4.87806e-08
vhl	7	1.55211e-08
vho	2	4.4346e-09
vhp	2	4.4346e-09
vhq	1	2.2173e-09
vhr	23	5.09979e-08
vhs	120	2.66076e-07
vhu	5	1.10865e-08
via	241125	0.000534646
vib	5910	1.31042e-05
vic	153330	0.000339979
vid	383367	0.00085004
vie	306259	0.000679068
vif	469	1.03991e-06
vig	34313	7.60822e-05
vih	3587	7.95346e-06
vii	12314	2.73038e-05
vij	662	1.46785e-06
vik	871	1.93127e-06
vil	136955	0.00030367
vim	55432	0.000122909
vin	108104	0.000239699
viñ	3456	7.66299e-06
vio	151408	0.000335717
vip	600	1.33038e-06
viq	566	1.25499e-06
vir	110862	0.000245814
vis	326731	0.000724461
vit	94708	0.000209996
viu	5662	1.25544e-05
viv	136065	0.000301697
viw	1	2.2173e-09
vix	163	3.6142e-07
viy	43	9.53439e-08
viz	7264	1.61065e-05
vja	2	4.4346e-09
vje	41	9.09093e-08
vji	2	4.4346e-09
vjj	1	2.2173e-09
vjo	8	1.77384e-08
vju	1	2.2173e-09
vka	42	9.31266e-08
vke	4	8.8692e-09
vkh	13	2.88249e-08
vki	43	9.53439e-08
vkj	1	2.2173e-09
vko	41	9.09093e-08
vks	7	1.55211e-08
vkv	3	6.6519e-09
vky	3	6.6519e-09
vla	2169	4.80932e-06
vlb	2	4.4346e-09
vlc	6	1.33038e-08
vld	33	7.31709e-08
vle	55	1.21952e-07
vlf	3	6.6519e-09
vlg	8	1.77384e-08
vli	132	2.92684e-07
vlj	1	2.2173e-09
vll	24	5.32152e-08
vlo	394	8.73616e-07
vlp	8	1.77384e-08
vls	11	2.43903e-08
